Institution,Tier
Vidyasagar University,Tier2
"Vinoba Bhave University, Hazaribag",Tier2
Visva Bharati,Tier2
"Visvesvaraya National Institute of Technology, Nagpur",Tier2
"Visvesvaraya Technological University (VTU), Belagavi",Tier2
West Bengal University of Animal and Fishery Sciences,Tier2
Yogi Vemana University (YVU),Tier2
Abhilashi University,Tier3
Adamas University,Tier3
Adesh University,Tier3
Adikavi Nannaya University,Tier3
Ahmedabad University,Tier3
"AISECT University, Bhopal",Tier3
"AISPECT University, Hazaribagh",Tier3
Ajeenkya DY Patil University,Tier3
Akal University (Guru Ki Kashi Akal University ),Tier3
"AKS University (AKSU), Satna",Tier3
Alak Prakash Goyal University,Tier3
Al-Falah University,Tier3
Aliah University,Tier3
Allahabad State University,Tier3
"Alliance University, Bangalore",Tier3
"Amity University, Gwalior",Tier3
"Amity University, Manesar",Tier3
"Amity University, Mumbai",Tier3
Amity University Patna,Tier3
"Amity University, Rajarhat",Tier3
"Amity University, Ranchi",Tier3
"Amity University, Tehsil -Tilda",Tier3
Anant National University,Tier3
Apeejay Stya University (ASU),Tier3
"Ansal University, Guraon",Tier3
Apex Professional University (APU),Tier3
APJ Abdul Kalam Technological University,Tier3
Arka Jain University,Tier3
Arni University,Tier3
Arunachal University of Studies,Tier3
Arunodaya University,Tier3
Aryabhatta Knowledge University (AKU),Tier3
Ashoka University,Tier3
Assam Down Town University,Tier3
Assam Rajiv Gandhi University of Co-operative Management (ARGUCOM),Tier3
Assam Science and Technology University,Tier3
Assam Women's University,Tier3
"AURO University of Hospitality and Management, Surat",Tier3
Avantika University,Tier3
Azim Premji University,Tier3
"Ayush and Health Sciences University of Chharrisgarh, Raipur",Tier3
Baba Farid University of Health Sciences,Tier3
Baba Ghulam Shah Badshah University,Tier3
Baba Mastnath University (BMU),Tier3
Babu Banarasi Das University,Tier3
Baddi University of Emerging Sciences and Technology,Tier3
Bahra University,Tier3
Banda University of Agriculture and Technology (BUAT),Tier3
Bankura University,Tier3
Bareilly International University (BIU),Tier3
Bastar Vishwavidyalaya (BVV),Tier3
Bengaluru Central University,Tier3
Bengaluru North University (BNU),Tier3
Bennett University,Tier3
Bhagat Phool Singh Mahila Vishwavidyalaya,Tier3
Bhagwant Global University,Tier3
Bhagwant University,Tier3
Bhakta Kavi Narsinh Mehta University (BKNMU),Tier3
Bhartiya Skill Development University,Tier3
"Bhatkhande Music Institute, Lucknow",Tier3
Bhupal Nobles University (BN University),Tier3
Bhupendra Narayan Mandal University (B. N. Mandal University),Tier3
Bihar Agricultural University,Tier3
Bihar Yoga Bharati,Tier3
Biju Patnaik University of Technology (BPUT),Tier3
"Bilaspur Vishwavidyala, Bilaspur",Tier3
Birla Global University (BGU),Tier3
Birla Institute of Technology (BIT Mesra),Tier3
BML Munjal University,Tier3
Bodoland University,Tier3
Brainware University,Tier3
"Calorx Teacher's University, Ahmedabad",Tier3
"Career Point University, Kota (CPU)",Tier3
"Career Pont University, Hamripur",Tier3
"Central Institute of Buddhist Studies, Ladakh",Tier3
Centre for Enviromental Planning and Technology University,Tier3
"Centurion University of Technology and Management, Visakhapatnam",Tier3
Chanakya National Law University (CNLU),Tier3
Chandigarh University (CU),Tier3
"Chandra Shekhar Azad University of Agriculture & Technology, Kanpur (CSAUA&T)",Tier3
Chaudhary Bansi Lal University (CBLU),Tier3
"Chaudhary Ranbir Singh University, Jind (CRSU)",Tier3
"Chhattisgarh Kamdhenu Vishwasvidyalaya, Raipur",Tier3
Chhattisgarh Swami Vivekanand Technical University (CSVTU),Tier3
Children's University,Tier3
Chinmaya Vishwavidyapeeth (CVV),Tier3
"Chitkara University, Tehsil Rajpura",Tier3
Cluster University of Jammu (CLUJ),Tier3
Cluster University of Srinagar,Tier3
CMR University (CMRU),Tier3
Cooch Behar Panchanan Barma University (CBPBU),Tier3
"Cotton Colllege State University, Guwahati",Tier3
CT University,Tier3
C. U. Shah University,Tier3
Damodaram Sanjivayya National Law University,Tier3
DAV University,Tier3
Dayananda Sagar University,Tier3
Delhi Pharmaceutical Sciences and Research University (DIPSAR),Tier3
Delhi Technological University (DTU),Tier1
Desh Bhagat University (DBU),Tier3
Diamond Harbour Women's University,Tier3
DIT University,Tier3
Dr. A.P.J. Abdul Kalam University,Tier3
Dravidian University,Tier3
Dr. Babasaheb Ambedkar Open University,Tier3
"Dr. Balasaheb Sawant Konkan Krishi Vidyapeeth, Dapoli",Tier3
Dr. Bhimrao Ambedkar Law University (ALU Jaipur),Tier3
Dr. B.R. Ambedkar Open University,Tier3
Dr. B. R. Ambedkar University of Social Sciences (BRAUSS),Tier3
"Dr. B. R. Ambedkar University, Srikakulam",Tier3
Dr. K.N. Modi University (DKNMU),Tier3
Dr. Panjabrao Deshmukh Krishi Vidyapeeth (PDKV or PKV),Tier3
Dr. Ram Manohar Lohia Avadh University,Tier3
Dr. Ram Manohar Lohiya National Law University (RMLNLU),Tier3
Dr. Vishwanath Karad MIT World Peace University,Tier3
Dr. Y.S.R. Horticultural University,Tier3
"D.Y. Patil Education Society, Kolhapur",Tier3
"Durg Vishwavidyalaya, Durg",Tier3
Era University,Tier3
Eternal University,Tier3
FLAME University,Tier3
Galgotias University,Tier3
Gangadhar Meher University,Tier3
Ganpat University (GUNI),Tier3
Garden City University,Tier3
Gautam Buddha Technical University,Tier3
Gautam Buddha University (GBU),Tier3
GD Goenka University (GDGU),Tier3
Geetanjali University (GU),Tier3
G.H. Raisoni University,Tier3
GLS University,Tier3
GNA University (GU),Tier3
Gondwana University,Tier3
"Govind Ballabh Pant University of Agriculture and Technology, Pantnagar",Tier3
Govind Guru Tribal University,Tier3
Graphic Era Parvatiya Vishwavidyalaya,Tier3
GSFC University,Tier3
Gujarat Technological University (GTU),Tier3
Gujarat Agricultural University,Tier3
Gujarat University of Transplantation Sciences (GUTS),Tier3
Guru Kashi University (GKU),Tier3
Guru Ravidas Ayurved University,Tier3
Gurugram University,Tier3
Harcourt Butler Technical University (HBTU),Tier3
Haridev Joshi University of Journalism and Mass Communication (HJU),Tier3
Haryana Vishwakarma Skill University,Tier3
"Hemwati Nandan Bahuguna Uttarakhand Medical Education University, Dehradun ((HNBUMU)",Tier3
Hidayatullah National Law University (HNLU),Tier3
Himachal Pradesh National Law University (HPNLU Shimla),Tier3
Himachal Pradesh Technical University,Tier3
Himalayan Garhwal University (HGU),Tier3
Himalayan University,Tier3
Himgiri Nabh Vishwavidyalaya,Tier3
Homoeopathy University,Tier3
"ICFAI University, Jaipur",Tier3
"ICFAI University, Kumhari",Tier3
IIHMR University (Indian Institute of Health management Research IIHMR),Tier3
"IIMT University (IIMTU), Meerut",Tier3
IMS Unison University (IUU),Tier3
India Education Centre University,Tier3
Indian Institute of Public Health - Gandhinagar,Tier3
Indian Institute of Space Science and Technology (IIST),Tier3
Indian Institute of Teacher Education (IITE),Tier3
Indira Gandhi Delhi Technical University for Women (IGDTUW),Tier3
Indira Gandhi Institute of Medical Sciences,Tier3
"Indira Gandhi Krishi Vishwavidyalaya, Raipur ((IGKV)",Tier3
Indira Gandhi Technological and Medical Science University (IGTAMSU),Tier3
Indira Gandhi University,Tier3
Indrashil University,Tier3
Indus International University (IIU),Tier3
Indus University,Tier3
"Institute of Advanced Research (IAR), Gandhinagar",Tier3
Institute of Advanced Studies in Education (IASE) Deemed University,Tier3
"Institute of Chartered Financial Analysts of India (ICFAI) University, Dehradun",Tier3
"Institute of Chartered Financial Analysts of India (ICFAI) University, Dimapur",Tier3
"Institute of Chartered Financial Analysts of India (ICFAI) University, Gangtok, Sikkim",Tier3
Institute of Trans-Disciplinary Health Sciences and Technology,Tier3
Institute of Infrastructure Technology Research and Management (IITRAM),Tier3
"International Institute of Information Technology, Bhubaneswar",Tier3
"International Institute of Information Technology, Naya Raipur",Tier3
Invertis University,Tier3
ISBM University,Tier3
"ITM University, Gwalior",Tier3
"ITM University, Raipur",Tier3
ITM Vocational University,Tier3
Jagadguru Ramanandacharya Rajasthan Sanskrit University,Tier3
Jagadguru Rambhadracharya Handicapped University (JRHU),Tier3
"Jagadguru Sri Shivarathreeshwara University, Mysore",Tier3
Jagran Lakecity University (JLU),Tier3
"Jai Prakash Vishwavidyalaya, Chapra (JPU)",Tier3
Jananayak Chandrashekhar University (JNCU),Tier3
Jawaharlal Nehru Architecture and Fine Arts University (JNAFAU),Tier3
Jawaharlal Nehru Krishi Vishwavidyalaya (JNKVV),Tier3
Jayoti Vidyapeeth Women's University,Tier3
Jaypee University Anoopshahar,Tier3
JECRC University,Tier3
Jharkhand Rai University (JRU),Tier3
Jharkhand Raksha Shakti University (JRSU),Tier3
JIS University,Tier3
JK Lakshmipat University (JKLU),Tier3
Jodhpur National University (JNU),Tier3
JSS Science & Technology University,Tier3
J.S University,Tier3
Kadi Sarva Vishwavidyalaya,Tier3
Kalinga Institute of Social Sciences (KISS),Tier3
Kalinga University,Tier3
Kaloji Narayan Rao University of Health Sciences (KNRUHS),Tier3
Kamdhenu University,Tier3
Karnataka Folklore University,Tier3
Karnataka Janapada Vishwavidalaya,Tier3
Karnataka Sanskrit University,Tier3
Karnataka State Open University (from 2018) (KSOU),Tier3
Karnataka State Rural Development and Panchayat Raj University (KSRDPRU),Tier3
"Karnataka Veterinary, Animal and Fisheries Sciences University (KVAFSU)",Tier3
Karnavati University (KU),Tier3
Karunya Institute of Technology and Sciences,Tier3
Kazi Nazrul University (KNU),Tier3
Kerala Kalamandalam (Deemed University for Art and Culture),Tier3
Kerala University of Fisheries and Ocean Studies (KUFOS),Tier3
Kerala University of Health Sciences,Tier3
Kerala Veterinary and Animal Sciences University,Tier3
Khallikote University (KUB),Tier3
"Khwaja Moinuddin Chishti Urdu, Arabi-Farsi University",Tier3
K.K. University (KKU),Tier3
KLE Technological University,Tier3
Kolhan University,Tier3
Koneru Lakshmaiah Education Foundation,Tier3
Krantiguru Shyamji Krishna Verma Kachchh University,Tier3
Krishna Kanta Handiqui State Open University (KKHSOU),Tier3
Krishna University (KrU),Tier3
K.R. Mangalam University KRMU,Tier3
"KSGH Music and Performing Arts University, Mysore",Tier3
Kumar Bhaskar Varma Sanskrit and Ancient Studies University (KBVSASU),Tier3
Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya,Tier3
Lakulish Yoga University,Tier3
Lala Lajpat Rai University of Veterinary and Animal Sciences (LUVAS),Tier3
LNCT University (LNCTU),Tier3
Lovely Professional University (LPU),Tier3
"Madan Mohan Malaviya University of Technology (MMMUT, Gorakhpur)",Tier3
Madhav University,Tier3
Madhya Pradesh Bhoj Open University,Tier3
"Madhya Pradesh Medical Science University, Jabalpur (M.P. Ayurvigyan Vishwavidyalaya)",Tier3
"Magadh University, Bodh Gaya",Tier3
Mahapurusha Srimanta Sankaradeva Viswavidyalaya,Tier3
Maharaja Agrasen University,Tier3
Maharaja Bir Bikram University (MBB University),Tier3
"Maharaja Chhatrasal Bundelkhand Vishwavidyalaya, Chhatarpur (MCBU)",Tier3
Maharaja Ganga Singh University,Tier3
"Maharaja Surajmal Brij University, Bharatpur",Tier3
"Maharaja Vinayak Global University, Jaipur",Tier3
Maharana Pratap Horticultural University (MHU),Tier3
"Maharashtra National Law University, Aurangabad",Tier3
"Maharashtra National law University, Mumbai",Tier3
"Maharashtra National Law University, Nagpur",Tier3
Maharishi Arvind University,Tier3
Maharishi Mahesh Yogi Vedic Vishwavidyalaya (MMYVV),Tier3
"Maharishi Markandeshwar University, Kumarhatti",Tier3
Maharishi Panini Sanskrit Evam Vedic Vishwavidyalaya (MPSVV),Tier3
Maharishi University of Information Technology (MUIT),Tier3
"Maharishi University of Management and Technology (MUMT), Mangla, Bilaspur (C.G)",Tier3
Mahatma Gandhi University of Medical Sciences and Technology,Tier3
"Mahatma Gandhi University, West Garo Hills",Tier3
Mahatma Jyoti Rao Phoole University,Tier3
"Mahatma Phule Krishi Vidyapeeth, Rahuri",Tier3
"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidayala, Bhopal",Tier3
Malwanchal University,Tier3
Manav Rachna International University,Tier3
Mandsaur University,Tier3
Mangalayatan University,Tier3
"Manipal University, Jaipur",Tier3
Manipur Technical University (MTU),Tier3
Manipur University of Culture,Tier3
Marathwada Krishi Vidyapeeth,Tier3
Martin Luther Christian University,Tier3
Marwadi University (MU),Tier3
MATS University (Mahaveer Academy of Technology and Science University),Tier3
"Maulana Azad University, Jodhpur",Tier3
Maulana Mazharul Haque Arabic and Persian University (MMHAPU),Tier3
"Medi-Caps University, Indore",Tier3
Meenakshi Academy of Higher Education and Research (MAHER),Tier3
Mewar University,Tier3
"MIT Art, Design and Technology University (MIT-ADT)",Tier3
Mody University of Science and Technology,Tier3
Mohammad Ali Jauhar University,Tier3
Monad University,Tier3
"Motherhood University, Roorkee (MHU)",Tier3
M.S. Ramaiah University of Applied Sciences (MSRUAS),Tier3
MVN University,Tier3
"Nalanda Open University, Patna (NOU)",Tier3
Nalanda University,Tier3
Narendra Deva University of Agriculture & Technology,Tier3
National Institute of Food Technology Entrepreneurship and Management,Tier3
"National Law University and Judicial Academy, Assam (NLUJAA)",Tier3
National School of Drama,Tier3
National University of Advanced Legal Studies (NUALS),Tier3
National University of Educational Planning and Administration,Tier3
"National University of Study and Research in Law, Ranchi (NUSRL)",Tier3
Nava Nalanda Mahavihara (NNM),Tier3
Navrachana University,Tier3
"Nehru Gram Bharati Vishwavidalaya, Allahabad",Tier3
Netaji Subhash Open University,Tier3
NIILM University,Tier3
NIIT University,Tier3
Nilamber-Pitamber University (NPU),Tier3
NIMS University,Tier3
Noida International University,Tier3
North Eastern Regional Institute of Science & Technology (NERIST),Tier3
North East Frontier Technical University (NEFTU),Tier3
North Orissa University,Tier3
Odisha State Open University (OSOU),Tier3
"OP Jindal University (OPJU), Punjipathra",Tier3
OPJS University,Tier3
Oriental University,Tier3
Pacific Academic of Higher Education and Research University,Tier3
Pacific Medical University,Tier3
Palamuru University,Tier3
"Pandit Bhagwat Dayal Sharma University of Health Sciences, Rohtak",Tier3
"Pandit S. N. Shukla University, Shahdol, Madhya Pradesh",Tier3
"Pandit Sundarlal Sharma (Open) University Chhattisgarh, Bilaspur (PSSOU)",Tier3
Parul University,Tier3
PDM University,Tier3
People's University,Tier3
PES University,Tier3
P.K University,Tier3
Plastindia International University,Tier3
Poornima University,Tier3
Potti Sreeramulu Telugu University (PSTU),Tier3
P.P. Savani University (PPSU),Tier3
Pragyan International University,Tier3
Pratap University,Tier3
"Presidency University, Karnataka, Bangalore",Tier3
Professor Jayashankar Telangana State Agricultural University,Tier3
Pt. Deendayal Upadhyay Memorial Health Sciences and Ayush University of Chhattisgarh,Tier3
Quantum University,Tier3
RafflesUniversity,Tier3
Raiganj University,Tier3
Rai Technology University,Tier3
Rai University (RU),Tier3
Raja Mansingh Tomar Music and Arts University,Tier3
Rajasthan Ayurveds University,Tier3
Rajasthan ILD Skills University (RISU),Tier3
Rajasthan Technical University (RTU),Tier3
"Rajasthan University of Health Sciences, Jaipur",Tier3
"Rajasthan University of Veterinary and Animal Sciences, Bikaner (RAJUVAS)",Tier3
Rajendra Agricultural University,Tier3
Rajiv Gandhi National Institute of Youth Development (RGNIYD),Tier3
Rajiv Gandhi University of Knowledge Technologies (RGUKT),Tier3
Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalaya (RVSKVV),Tier3
"Raj Rishi Bhartrihari Matsya University, Alwar (RRBMU)",Tier3
Raksha Shakti University,Tier3
"Rama Devi Women's University, Bhubaneswar",Tier3
Ramakrishna Mission Vivekananda Educational and Research Institute,Tier3
Rama University,Tier3
Rani Channamma University,Tier3
Ras Bihari Bose Subharti University,Tier3
Rayalaseema University,Tier3
Rayat-Bahra University (RBU),Tier3
REVA University,Tier3
RIMT University,Tier3
RKDF University,Tier3
RK University (RKU),Tier3
RNB Global University (RNBGU),Tier3
Sage University,Tier3
Sai Nath University,Tier3
Sai Tirupati University,Tier3
Sanchi University of Buddhist-Indic Studies (SUBIS),Tier3
"Sandip University, Madhubani",Tier3
"Sandip University, Nashik",Tier3
Sangai International University (SIU),Tier3
Sangam University,Tier3
Sanjay Ghodawat University (SGU),Tier3
Sankalchand Patel University (SPU),Tier3
Sanskriti University,Tier3
Sant Baba Bhag Singh University (SBBS University),Tier3
"Sardar Patel University of Police, Security and Criminal Justice",Tier3
"Sardar Vallabhbhai Patel University of Agriculture & Technology (SVPUAT), Meerut",Tier3
Sarguja University,Tier3
Sarla Birla University (SBU),Tier3
"Sarvepalli Radhakrishnan University, Bhopal (SRK University)",Tier3
Satavahana University,Tier3
Seacom Skills University (SSU),Tier3
Shekhawati University,Tier3
Sharnbasva University,Tier3
Sher-e-Kashmir University of Agricultural Sciences and Technology of Jammu (SKUAST-J),Tier3
Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir,Tier3
Sher-i-Kashmir Institute of Medical Sciences (SKIMS),Tier3
"Shobhit Institute of Engineering & Technology, Meerut",Tier3
"Shobhit University, Gangoh",Tier3
Shree Guru Gobind Singh Tricentenary University (SGT University),Tier3
Shree Somnath Sanskrit University (SSSU),Tier3
Shridhar University,Tier3
Shri Govind Guru University,Tier3
Shri Guru Ram Rai University,Tier3
Shri Jagdishprasad Jhabarmal Tibrewala University,Tier3
Shri Mata Vaishno Devi University (SMVDU),Tier3
Shri Ramasamy Memorial University,Tier3
Shri Ramswaroop Memorial University (SRMU),Tier3
Shri Vaishnav Vidyapeeth Vishwavidyalaya (SVVV),Tier3
"Shri Venkateshwara University (SVU), JP Nagar",Tier3
"Shri Venkateshwara University (SVU), Tirupati",Tier3
"Siddharth University Kapilvastu, Siddharth Nagar â€“ (UP)",Tier3
Sidho Kanho Birsha University,Tier3
Sido Kanhu Murmu University (SKMU),Tier3
Singhania University,Tier3
Sir Padampat Singhania University (SPSU),Tier3
Sister Nivedita University SNU,Tier3
South Asian University (SAU),Tier3
Spicer Adventist University,Tier3
Sri Dev Suman Uttarakhand University (SDSUV),Tier3
Sri Guru Granth Sahib World University (SGGSWU),Tier3
"Sri Guru Ram Das University of Health Sciences, Sri Amritsar",Tier3
Sri Konda Laxman Telangana State Horticultural University (SKLTSHU),Tier3
Srimanta Sankaradeva University of Health Sciences,Tier3
Srinivas University,Tier3
Sri P.V. Narsimha Rao Telangana Veterinary University (PVNRTVU),Tier3
Sri Sai University (SSU),Tier3
Sri Satya Sai University of Technology and Medical Sciences,Tier3
Sri Sri University,Tier3
Sri Venkateswara Vedic University,Tier3
Sri Venkateswara Veterinary University (SVVU),Tier3
"SRM University, Mangalagiri Mandal",Tier3
"SRM University, Sonepat",Tier3
Starex University,Tier3
State University of Performing and Visual Arts,Tier3
St. Joseph University,Tier3
St. Xavier's University,Tier3
SunRise University,Tier3
Swami Rama Himalayan University (SRHU),Tier3
Swami Rama Vidyapeeth,Tier3
Swami Vivekanand University,Tier3
Swarnim Gujarat Sports University (SGSU),Tier3
Swarnim Startup & Innovation University (SSIU),Tier3
Symbiosis University of Open University (SUAS),Tier3
Symbiosis University of Applied Science (SUAS),Tier3
Tamil Nadu Dr. Ambedkar Law University (TNDALU),Tier3
"Tamil Nadu Fisheries University, Nagapattinam",Tier3
Tamil Nadu Music and Fine Arts University,Tier3
Tamil Nadu National Law School,Tier3
Tamil Nadu Open University (TNOU),Tier3
Tamil Nadu Teachers Education University (TNTEU),Tier3
Tantia University (TU),Tier3
TeamLease Skills University (TSLU),Tier3
Techno Global University (TGU),Tier3
Techno India University (TIU),Tier3
The Assam Kazaringa University,Tier3
The Assam Royal Global University,Tier3
"The Global Open University, Nagaland",Tier3
"The Global University, Saharanpur",Tier3
"The Global University (TGU), Itanagar",Tier3
"The Indira Gandhi Technological and Medical Sciences University, Ziro",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Tripura",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Mizoram",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Himachal Pradesh",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Dehradun",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Jharkhand",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Nagaland",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Sikkim",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University,Meghalaya",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Agartala",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Aizawal",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Baddi",Tier3
"The Institute of Chartered Financial Analysts of India (ICFAI) University, Ranchi",Tier3
"The Institute of Chartered Financial Analysts of India University, West Garo Hills",Tier3
The Neotia University (TNU),Tier3
The Sanskrit College and University,Tier3
The West Bengal University of Health Sciences,Tier3
Thiruvalluvar University,Tier3
Thunchath Ezhuthachan Malayalam University,Tier3
Tilka Manjhi Bhagalpur University (TMBU),Tier3
UEM Kolkata (University of Engineering and Management),Tier3
UKA Tarsadia University,Tier3
"University of Agricultural Sciences UAS), Dharwad",Tier3
"University of Agricultural Sciences (UAS), Raichur",Tier3
"University of Engineering and Management, Jaipur",Tier3
"University of Engineering and Management, Kolkota",Tier3
"University of Horticultural Sciences, Bagalkot",Tier3
University of Patanjali (UOP),Tier3
"University of Science and Technology, Meghalaya (USTM)",Tier3
University of Technology,Tier3
University of Technology and Management,Tier3
U.P. Rajarshi Tandon Open University (UPRTOU),Tier3
Usha Martin University,Tier3
Utkal University of Culture,Tier3
Uttarakhand Aawasiya Vishwavidyalaya,Tier3
Uttarakhand Ayurveda University,Tier3
Uttarakhand Open University,Tier3
"Uttarakhand Sanskrit University, Haridwar",Tier3
Uttarakhand Technical University,Tier3
Uttaranchal University,Tier3
Uttar Banga Krishi Vishwavidyalaya,Tier3
Uttar Pradesh University of Medical Sciences,Tier3
Uttar Pradesh Viklang Uddhar Dr. Shakuntala Misra University,Tier3
"Vardhaman Mahaveer Open University, Kota",Tier3
Veer Chandra Singh Garhwali Uttarakhand University of Horticulture,Tier3
Vasantrao Naik Marathwada Krishi Vidyapeeth (VNMKV),Tier3
"Veer Kunwar Singh University, Arrah (VKSU)",Tier3
Veer Surendra Sai Institute of Medical Sciences and Research (VIMSAR),Tier3
Venkateshwara Open University (VOU),Tier3
"Vijayanagara Sri Krishnadevaraya University, Ballari (VSKU)",Tier3
Vikrama Simhapuri University (VSU),Tier3
Vinayaka Missions Sikkim University (VMSU),Tier3
Vinayaka Missions University,Tier3
Vishwarkarma University,Tier3
VIT Bhopal University,Tier3
Vivekananda Global University,Tier3
West Bengal State University (WBSU),Tier3
West Bengal University of Health Sciences (WBUHS),Tier3
William Carey University (WCU),Tier3
World University of Design (WUD),Tier3
Xavier University (Xavier University Bhubaneswar),Tier3
Yashwantrao Chavan Maharashtra Open University (YCMOU),Tier3
YBN University,Tier3
